route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
OCE889858,OCESN,"","Cars travaux LY - SE - FNY - LPU",,3,,,
OCESN-87215012-87212027,OCESN,"","Sarrebourg - Strasbourg",,2,,,
OCE200740,OCESN,"","Strasbourg - Metz",,2,,,
OCESN-87192039-87212027,OCESN,"","Metz-Ville - Strasbourg",,2,,,
OCE200737,OCESN,"","Haguenau- Strasbourg",,2,,,
OCE637330,OCESN,"","Wissembourg - Strasbourg",,2,,,
OCESN-87212027-87213470,OCESN,"","Strasbourg - Wissembourg",,2,,,
OCE597,OCESN,"","Lauterbourg - Strasbourg",,2,,,
OCESN-87212407-87212027,OCESN,"","Roeschwoog - Strasbourg",,2,,,
OCESN-87338525-87193615,OCESN,"","Krimmeri-Meinau - Sarreguemines",,2,,,
OCE200731,OCESN,"","Strasbourg - Sélestat Omnibus",,2,,,
OCESN-87182014-87182063,OCESN,"","Colmar - Mulhouse",,2,,,
OCESN-87182014-87212027,OCESN,"","Colmar - Strasbourg",,2,,,
OCE596,OCESN,"","Metzeral - Colmar",,2,,,
OCESN-87214288-87212027,OCESN,"","Obernai - Strasbourg",,2,,,
OCE617095,OCESN,"","Strasbourg - Rothau - Saales -St Dié",,2,,,
OCESN-87144014-87212027,OCESN,"","St-Dié-des-Vosges - Strasbourg",,2,,,
OCESN-87182063-87212027,OCESN,"","Mulhouse - Strasbourg",,2,,,
OCE535,OCESN,"","Mulhouse - Kruth (73500)",,2,,,
OCESN-87182063-87182584,OCESN,"","Mulhouse - Willer-sur-Thur",,2,,,
OCESN-87182063-87182568,OCESN,"","Mulhouse - Thann",,2,,,
OCESN-87182063-87182618,OCESN,"","Mulhouse - Wesserling",,2,,,
OCESN-87182881-87182618,OCESN,"","Thann-Saint-Jacques - Wesserling",,2,,,
OCESN-87213256-87212027,OCESN,"","Niederbronn - Strasbourg",,2,,,
OCESN-87192666-87141002,OCESN,"","Conflans-Jarny - Nancy-Ville",,2,,,
OCESN-87141002-87175778,OCESN,"","Nancy-Ville - Verdun",,2,,,
OCE329,OCESN,"","Longwy-Thionville-Bouzonville",,2,,,
OCESN-87194274-87191007,OCESN,"","Longuyon - Thionville",,2,,,
OCESN-87194001-87191007,OCESN,"","Longwy - Thionville",,2,,,
OCE361,OCESN,"","Metz - Onville - Conflans-Jarny - Verdun",,2,,,
OCE773848,OCESN,"","Reims-Bar le Duc-Nancy-Luneville-Sarrebourg",,2,,,
OCESN-87141150-87171009,OCESN,"","Lunéville - Reims",,2,,,
OCESN-87175042-87141150,OCESN,"","Bar-le-Duc - Lunéville",,2,,,
OCESN-87141150-87141002,OCESN,"","Lunéville - Nancy-Ville",,2,,,
OCESN-87141150-87175018,OCESN,"","Lunéville - Revigny",,2,,,
OCE358,OCESN,"","Luxembourg - Nancy - Epinal - Remiremont",,2,,,
OCESN-87144006-87192039,OCESN,"","Epinal - Metz-Ville",,2,,,
OCE354,OCESN,"","Nancy - Lunéville - Sarrebourg",,2,,,
OCESN-87192039-87144451,OCESN,"","Metz-Ville - Remiremont",,2,,,
OCE359,OCESN,"","Metz - Nancy - St-Dié",,2,,,
OCESN-87141150-87144014,OCESN,"","Lunéville - St-Dié-des-Vosges",,2,,,
OCE326,OCESN,"","Metz - Rémilly - Sarrebourg",,2,,,
OCESN-87192039-87215012,OCESN,"","Metz-Ville - Sarrebourg",,2,,,
OCE331,OCESN,"","Metz - Béning - Sarreguemines",,2,,,
OCESN-87192039-87193615,OCESN,"","Metz-Ville - Sarreguemines",,2,,,
OCE330,OCESN,"","Sarreguemines - Sarre-Union",,2,,,
OCE200741,OCESN,"","Strasbourg - Nancy",,2,,,
OCESN-87141002-87212027,OCESN,"","Nancy-Ville - Strasbourg",,2,,,
OCESN-87141150-87192039,OCESN,"","Lunéville - Metz-Ville",,2,,,
OCE355,OCESN,"","Nancy - Bar le Duc - Reims",,2,,,
OCESN-87141002-87175018,OCESN,"","Nancy-Ville - Revigny",,2,,,
OCE360,OCESN,"","Metz - Bar le Duc - Reims",,2,,,
OCE364,OCESN,"","Epinal - St-Dié",,2,,,
OCE356,OCESN,"","Nancy - Pont-St-Vincent - Culmont-Chalindrey",,2,,,
OCESN-87141002-87141044,OCESN,"","Nancy-Ville - Toul",,2,,,
OCESN-87141002-87191007,OCESN,"","Nancy-Ville - Thionville",,2,,,
OCE701652,OCESN,"","CHATEAU THIERRY-CHALONS-EPERNAY-REIMS",,2,,,
OCE701656,OCESN,"","CGV-REIMS-DIJON",,2,,,
OCESN-87171009-87172254,OCESN,"","Reims - Sedan",,2,,,
OCE701659,OCESN,"","CGV-SEDAN",,2,,,
OCE701660,OCESN,"","CGV-METZ (Multi)",,2,,,
OCESN-87172254-87191007,OCESN,"","Sedan - Thionville",,2,,,
OCESN-87172007-87171009,OCESN,"","Charleville-Mézières - Reims",,2,,,
OCESN-87171926-87172007,OCESN,"","Champagne-Ardenne - Charleville-Mézières",,2,,,
OCE917881,OCESN,"","EPERNAY - CHARLEVILLE",,2,,,
OCESN-87172007-87171553,OCESN,"","Charleville-Mézières - Epernay",,2,,,
OCESN-87116582-87171009,OCESN,"","Château-Thierry - Reims",,2,,,
OCE701650,OCESN,"","CHARLEVILLE-GIVET",,2,,,
OCESN-87172007-87172130,OCESN,"","Charleville-Mézières - Givet",,2,,,
OCE701662,OCESN,"","CHARLEVILLE - HIRSON",,2,,,
OCE701648,OCESN,"","PARIS-ST DIZIER-BAR LE DUC",,2,,,
OCESN-87174003-87113001,OCESN,"","Châlons-en-Champagne - Paris-Est",,2,,,
OCESN-87113001-87175000,OCESN,"","Paris-Est - St-Dizier",,2,,,
OCESN-87171553-87175000,OCESN,"","Epernay - St-Dizier",,2,,,
OCE701651,OCESN,"","LA FERTE MILON-REIMS",,2,,,
OCESN-87171330-87171009,OCESN,"","Fismes - Reims",,2,,,
OCESN-87141002-87171009,OCESN,"","Nancy-Ville - Reims",,2,,,
OCESN-87171553-87192039,OCESN,"","Epernay - Metz-Ville",,2,,,
OCESN-87171553-87141002,OCESN,"","Epernay - Nancy-Ville",,2,,,
OCE701653,OCESN,"","REIMS-LAON",,2,,,
OCESN-87296012-87171009,OCESN,"","Laon - Reims",,2,,,
OCESN-87171926-87174003,OCESN,"","Champagne-Ardenne - Châlons-en-Champagne",,2,,,
OCE777845,OCESN,"","CHALONS-CULMONT",,2,,,
OCESN-87174003-87175000,OCESN,"","Châlons-en-Champagne - St-Dizier",,2,,,
OCESN-87171009-87175000,OCESN,"","Reims - St-Dizier",,2,,,
OCESN-87142000-87171009,OCESN,"","Chaumont - Reims",,2,,,
OCESN-87713040-87171009,OCESN,"","Dijon-Ville - Reims",,2,,,
OCESN-87174003-87713040,OCESN,"","Châlons-en-Champagne - Dijon-Ville",,2,,,
OCESN-87142125-87171009,OCESN,"","Culmont-Chalindrey - Reims",,2,,,
OCESN-87142000-87174003,OCESN,"","Chaumont - Châlons-en-Champagne",,2,,,
OCESN-87171926-87175000,OCESN,"","Champagne-Ardenne - St-Dizier",,2,,,
OCESN-87171926-87174276,OCESN,"","Champagne-Ardenne - Vitry-le-François",,2,,,
OCESN-87171553-87171009,OCESN,"","Epernay - Reims",,2,,,
OCESN-87174003-87171553,OCESN,"","Châlons-en-Champagne - Epernay",,2,,,
OCE705832,OCESN,"","LONGUEVILLE - DIJON",,2,,,
OCESN-87142125-87118000,OCESN,"","Culmont-Chalindrey - Troyes",,2,,,
OCESN-87713040-87118000,OCESN,"","Dijon-Ville - Troyes",,2,,,
OCE701657,OCESN,"","CGV-REIMS (Navettes)",,2,,,
OCESN-87174003-87142125,OCESN,"","Châlons-en-Champagne - Culmont-Chalindrey",,2,,,
OCESN-87171926-87172254,OCESN,"","Champagne-Ardenne - Sedan",,2,,,
OCESN-87171926-87142000,OCESN,"","Champagne-Ardenne - Chaumont",,2,,,
OCESN-87286005-87343004,OCESN,"","Lille Flandres - Valenciennes",,2,,,
OCE697673,OCESN,"","LILLE-VALENCIENNES-AULNOYE-JEUMONT-VALENCIENNES-CAMBRAI",,2,,,
OCE697679,OCESN,"","BUSIGNY-AULNOYE-JEUMONT(p)",,2,,,
OCESN-87295063-87295014,OCESN,"","Hirson - Jeumont",,2,,,
OCE697675,OCESN,"","LILLE-VALENCIENNES-AULNOYE-HIRSON",,2,,,
OCESN-87295600-87172007,OCESN,"","Aulnoye Aymeries - Charleville-Mézières",,2,,,
OCESN-87296244-87295006,OCESN,"","Busigny - Maubeuge",,2,,,
OCESN-87295014-87286005,OCESN,"","Jeumont - Lille Flandres",,2,,,
OCESN-87295600-87286005,OCESN,"","Aulnoye Aymeries - Lille Flandres",,2,,,
OCESN-87295063-87286005,OCESN,"","Hirson - Lille Flandres",,2,,,
OCESN-87172007-87286005,OCESN,"","Charleville-Mézières - Lille Flandres",,2,,,
OCESN-87295063-87343004,OCESN,"","Hirson - Valenciennes",,2,,,
OCE697688,OCESN,"","LILLE-LENS (Via DON)",,2,,,
OCESN-87286435-87345025,OCESN,"","Don Sainghin - Lens",,2,,,
OCE697671,OCESN,"","ARRAS-ST POL-ETAPLE-CALAIS",,2,,,
OCESN-87317263-87317065,OCESN,"","Calais Ville - Etaples Le Touquet",,2,,,
OCE633148,OCESN,"","LILLE-DON-BETHUNE-ST POL",,2,,,
OCESN-87342006-87286005,OCESN,"","Béthune - Lille Flandres",,2,,,
OCE697635,OCESN,"","RANG DU FLIERS-CALAIS",,2,,,
OCESN-87317586-87317065,OCESN,"","Boulogne Ville - Etaples Le Touquet",,2,,,
OCESN-87286005-87342337,OCESN,"","Lille Flandres - St Pol sur Ternoise",,2,,,
OCE697623,OCESN,"","ARRAS-DOUAI-LILLE",,2,,,
OCE633130,OCESN,"","BETHUNE-LENS-LILLE (via libercourt)",,2,,,
OCESN-87342105-87286005,OCESN,"","Bully Grenay - Lille Flandres",,2,,,
OCE697684,OCESN,"","BUSIGNY-CAMBRAI-DOUAI-LILLE",,2,,,
OCE633135,OCESN,"","LILLE-DOUAI-VALENCIENNES-CAMBRAI",,2,,,
OCE697682,OCESN,"","LENS-DOUAI-VALENCIENNES",,2,,,
OCESN-87345009-87345025,OCESN,"","Douai - Lens",,2,,,
OCESN-87345025-87343004,OCESN,"","Lens - Valenciennes",,2,,,
OCESN-87342048-87342014,OCESN,"","Achiet - Arras",,2,,,
OCE697686,OCESN,"","ST QUENTIN-BUSIGNY-CAMBRAI-DOUAI-LILLE",,2,,,
OCESN-87345520-87296004,OCESN,"","Cambrai Ville - St Quentin",,2,,,
OCESN-87296244-87286005,OCESN,"","Busigny - Lille Flandres",,2,,,
OCE633124,OCESN,"","LILLE-COMINES",,2,,,
OCE633126,OCESN,"","LILLE-DUNKERQUE",,2,,,
OCESN-87286146-87286005,OCESN,"","Armentières - Lille Flandres",,2,,,
OCE633127,OCESN,"","DUNKERQUE-CALAIS",,2,,,
OCE633129,OCESN,"","LILLE-CALAIS",,2,,,
OCESN-87317263-87281444,OCESN,"","Calais Ville - St Omer",,2,,,
OCESN-87281006-87286005,OCESN,"","Dunkerque - Lille Flandres",,2,,,
OCE633125,OCESN,"","ARRAS-HAZEBROUCK-DUNKERQUE",,2,,,
OCESN-87342014-87281006,OCESN,"","Arras - Dunkerque",,2,,,
OCESN-87342014-87342006,OCESN,"","Arras - Béthune",,2,,,
OCESN-87342006-87317263,OCESN,"","Béthune - Calais Ville",,2,,,
OCESN-87313510-87271007,OCESN,"","Beauvais-Gare-SNCF - Paris-Nord",,2,,,
OCE136634,OCESN,"","PARIS - PERSAN BEAUMONT - BEAUVAIS",,2,,,
OCESN-87271007-87276469,OCESN,"","Paris-Nord - Persan-Beaumont",,2,,,
OCE136635,OCESN,"","BEAUVAIS - ABANCOURT - LE TREPORT(2 sqx-bvs)",,2,,,
OCESN-87313510-87411470,OCESN,"","Beauvais-Gare-SNCF - Serqueux",,2,,,
OCESN-87313510-87317529,OCESN,"","Beauvais-Gare-SNCF - Le Tréport-Mers-Les-B",,2,,,
OCE232740,OCESN,"","PARIS - LE TREPORT (2trains)(+3trains à la mer",,2,,,
OCESN-87317529-87271007,OCESN,"","Le Tréport-Mers-Les-B - Paris-Nord",,2,,,
OCESN-87313759-87313510,OCESN,"","Abancourt - Beauvais-Gare-SNCF",,2,,,
OCESN-87313759-87317529,OCESN,"","Abancourt - Le Tréport-Mers-Les-B",,2,,,
OCE136637,OCESN,"","PARIS - CREIL",,2,,,
OCESN-87276006-87271007,OCESN,"","Creil - Paris-Nord",,2,,,
OCE128626,OCESN,"","CREIL - BEAUVAIS",,2,,,
OCE128629,OCESN,"","PARIS - COMPIEGNE - ST QUENTIN",,2,,,
OCESN-87276691-87271007,OCESN,"","Compiègne - Paris-Nord",,2,,,
OCESN-87276691-87276006,OCESN,"","Compiègne - Creil",,2,,,
OCE649566,OCESN,"","AMIENS - ABBEVILLE",,2,,,
OCESN-87313874-87317529,OCESN,"","Amiens - Le Tréport-Mers-Les-B",,2,,,
OCE128631,OCESN,"","AMIENS - ABBEVILLE - LE TREPORT MERS(5 trains)",,2,,,
OCESN-87317362-87313072,OCESN,"","Abbeville - Albert",,2,,,
OCE132635,OCESN,"","COMPIEGNE - AMIENS",,2,,,
OCESN-87313874-87276691,OCESN,"","Amiens - Compiègne",,2,,,
OCE128628,OCESN,"","PARIS - AMIENS",,2,,,
OCESN-87271007-87313270,OCESN,"","Paris-Nord - St-Just-SNCF",,2,,,
OCESN-87313304-87271007,OCESN,"","Clermont-de-l'Oise - Paris-Nord",,2,,,
OCESN-87313874-87276006,OCESN,"","Amiens - Creil",,2,,,
OCE531,OCESN,"","AMIENS - TERGNIER - LAON - ST QUENTIN",,2,,,
OCESN-87313874-87296012,OCESN,"","Amiens - Laon",,2,,,
OCESN-87296012-87296442,OCESN,"","Laon - Tergnier",,2,,,
OCE527,OCESN,"","AMIENS - ALBERT",,2,,,
OCESN-87313072-87313874,OCESN,"","Albert - Amiens",,2,,,
OCE697637,OCESN,"","AMIENS-BOULOGNE-CALAIS (Multi)",,2,,,
OCESN-87313874-87317263,OCESN,"","Amiens - Calais Ville",,2,,,
OCESN-87313874-87317586,OCESN,"","Amiens - Boulogne Ville",,2,,,
OCESN-87313874-87317065,OCESN,"","Amiens - Etaples Le Touquet",,2,,,
OCESN-87286005-87411017,OCESN,"","Lille Flandres - Rouen-Rive-Droite",,2,,,
OCESN-87313759-87313874,OCESN,"","Abancourt - Amiens",,2,,,
OCESN-87313759-87411017,OCESN,"","Abancourt - Rouen-Rive-Droite",,2,,,
OCE685609,OCESN,"","AMIENS - SERQUEUX",,2,,,
OCESN-87313874-87411470,OCESN,"","Amiens - Serqueux",,2,,,
OCE697677,OCESN,"","AULNOYE-LAON (Multi)",,2,,,
OCESN-87295600-87296012,OCESN,"","Aulnoye Aymeries - Laon",,2,,,
OCE649563,OCESN,"","LAON - HIRSON",,2,,,
OCESN-87295063-87296012,OCESN,"","Hirson - Laon",,2,,,
OCESN-87276691-87296004,OCESN,"","Compiègne - St Quentin",,2,,,
OCE685617,OCESN,"","TERGNIER-BUSIGNY",,2,,,
OCE530,OCESN,"","ST QUENTIN - BUSIGNY",,2,,,
OCE532,OCESN,"","PARIS - CREPY - SOISSONS - LAON",,2,,,
OCESN-87296012-87271007,OCESN,"","Laon - Paris-Nord",,2,,,
OCESN-87271593-87296012,OCESN,"","Crépy-en-Valois - Laon",,2,,,
OCE516,OCESN,"","Paris / Rouen R.D.",,2,,,
OCESN-87381509-87411017,OCESN,"","Mantes-la-Jolie - Rouen-Rive-Droite",,2,,,
OCESN-87411207-87384008,OCESN,"","Oissel - Paris-St-Lazare",,2,,,
OCESN-87413013-87413740,OCESN,"","Le Havre - Rolleville",,2,,,
OCESN-87413013-87413724,OCESN,"","Le Havre - Montivilliers",,2,,,
OCESN-87413542-87413013,OCESN,"","Fécamp - Le Havre",,2,,,
OCE645687,OCESN,"","ROUEN LE HAVRE",,2,,,
OCESN-87413013-87411017,OCESN,"","Le Havre - Rouen-Rive-Droite",,2,,,
OCE645688,OCESN,"","ELBEUF YVETOT",,2,,,
OCESN-87411173-87413385,OCESN,"","Elbeuf-St-Aubin - Yvetot",,2,,,
OCESN-87411017-87413385,OCESN,"","Rouen-Rive-Droite - Yvetot",,2,,,
OCE536,OCESN,"","Paris Evreux Caen",,2,,,
OCESN-87387092-87381509,OCESN,"","Bueil - Mantes-la-Jolie",,2,,,
OCESN-87387001-87381509,OCESN,"","Evreux - Normandie - Mantes-la-Jolie",,2,,,
OCESN-87415018-87411017,OCESN,"","Dieppe - Rouen-Rive-Droite",,2,,,
OCE128635,OCESN,"","Rouen R.D. / Dieppe",,2,,,
OCE581,OCESN,"","Lisieux / Caen / Cherbourg",,2,,,
OCESN-87444000-87444265,OCESN,"","Caen - Lisieux",,2,,,
OCESN-87444265-87444372,OCESN,"","Lisieux - Trouville-Deauville",,2,,,
OCE584,OCESN,"","Caen / St Lo / Coutances / Granville",,2,,,
OCESN-87444000-87447110,OCESN,"","Caen - Coutances",,2,,,
OCESN-87444000-87447003,OCESN,"","Caen - St-Lô",,2,,,
OCE589,OCESN,"","Lisieux / Saint Lo",,2,,,
OCESN-87444265-87447003,OCESN,"","Lisieux - St-Lô",,2,,,
OCE585,OCESN,"","Caen / Rennes",,2,,,
OCESN-87444539-87447680,OCESN,"","Argentan - Granville",,2,,,
OCESN-87393488-87447680,OCESN,"","Dreux - Granville",,2,,,
OCESN-87444000-87396002,OCESN,"","Caen - Le Mans",,2,,,
OCESN-87444711-87444000,OCESN,"","Alençon - Caen",,2,,,
OCESN-87444539-87444000,OCESN,"","Argentan - Caen",,2,,,
OCESN-87471003-87471359,OCESN,"","Rennes - Retiers",,2,,,
OCESN-87471334-87471003,OCESN,"","Janzé - Rennes",,2,,,
OCE5,OCESN,"","Rennes - Saint Malo",,2,,,
OCESN-87478032-87471003,OCESN,"","Montreuil-sur-Ille - Rennes",,2,,,
OCESN-87471003-87478107,OCESN,"","Rennes - St-Malo",,2,,,
OCESN-87473223-87473181,OCESN,"","Lannion - Plouaret-Trégor",,2,,,
OCESN-87473207-87473223,OCESN,"","Guingamp - Lannion",,2,,,
OCESN-87473223-87473009,OCESN,"","Lannion - St-Brieuc",,2,,,
OCE9,OCESN,"","Morlaix - Roscoff",,2,,,
OCE8,OCESN,"","Saint Brieuc - Brest",,2,,,
OCESN-87474007-87474239,OCESN,"","Brest - Landerneau",,2,,,
OCE164687,OCESN,"","Laval-Vitré-Rennes",,2,,,
OCESN-87471003-87471508,OCESN,"","Rennes - Vitré",,2,,,
OCE12,OCESN,"","Guingamp - Carhaix",,2,,,
OCESN-87473504-87473207,OCESN,"","Carhaix - Guingamp",,2,,,
OCESN-87473546-87473207,OCESN,"","Callac - Guingamp",,2,,,
OCE11,OCESN,"","Guingamp - Paimpol",,2,,,
OCESN-87473207-87473868,OCESN,"","Guingamp - Paimpol",,2,,,
OCE7,OCESN,"","Rennes - Saint Brieuc",,2,,,
OCESN-87471094-87471003,OCESN,"","La Brohinière - Rennes",,2,,,
OCESN-87471003-87473009,OCESN,"","Rennes - St-Brieuc",,2,,,
OCESN-87474007-87474338,OCESN,"","Brest - Morlaix",,2,,,
OCESN-87474007-87473223,OCESN,"","Brest - Lannion",,2,,,
OCE171,OCESN,"","Lannion - Brest",,2,,,
OCE1,OCESN,"","Rennes - Brest",,2,,,
OCESN-87474007-87471003,OCESN,"","Brest - Rennes",,2,,,
OCE6,OCESN,"","Rennes - Redon",,2,,,
OCESN-87471185-87471003,OCESN,"","Messac-Guipry - Rennes",,2,,,
OCESN-87471003-87476606,OCESN,"","Rennes - Vannes",,2,,,
OCESN-87471300-87471003,OCESN,"","Redon - Rennes",,2,,,
OCE4,OCESN,"","Redon - Quimper",,2,,,
OCESN-87476002-87476606,OCESN,"","Lorient - Vannes",,2,,,
OCESN-87476002-87471300,OCESN,"","Lorient - Redon",,2,,,
OCESN-87476002-87474098,OCESN,"","Lorient - Quimper",,2,,,
OCESN-87474098-87476606,OCESN,"","Quimper - Vannes",,2,,,
OCE2,OCESN,"","Rennes - Quimper",,2,,,
OCESN-87474098-87471003,OCESN,"","Quimper - Rennes",,2,,,
OCESN-87474098-87471300,OCESN,"","Quimper - Redon",,2,,,
OCESN-87396002-87571000,OCESN,"","Le Mans - Tours",,2,,,
OCE681596,OCESN,"","Chateau du Loir - Le Mans - Alençon",,2,,,
OCESN-87396606-87396002,OCESN,"","Château-du-Loir - Le Mans",,2,,,
OCESN-87444539-87396002,OCESN,"","Argentan - Le Mans",,2,,,
OCESN-87444711-87396002,OCESN,"","Alençon - Le Mans",,2,,,
OCE37,OCESN,"","Tours -Caen",,2,,,
OCESN-87444711-87571000,OCESN,"","Alençon - Tours",,2,,,
OCESN-87444711-87396606,OCESN,"","Alençon - Château-du-Loir",,2,,,
OCE24,OCESN,"","Le Mans - Angers - Nantes",,2,,,
OCESN-87396002-87396408,OCESN,"","Le Mans - Sablé-sur-Sarthe",,2,,,
OCE31,OCESN,"","Le Mans - Le Croisic",,2,,,
OCESN-87484006-87396002,OCESN,"","Angers-St-Laud - Le Mans",,2,,,
OCESN-87484006-87481002,OCESN,"","Angers-St-Laud - Nantes",,2,,,
OCE669665,OCESN,"","Le Mans-Laval",,2,,,
OCESN-87478404-87471003,OCESN,"","Laval - Rennes",,2,,,
OCE17,OCESN,"","Le Mans-Rennes",,2,,,
OCESN-87396002-87471003,OCESN,"","Le Mans - Rennes",,2,,,
OCE685599,OCESN,"","Nantes - Sablé - Rennes (Virgule)",,2,,,
OCESN-87471003-87396408,OCESN,"","Rennes - Sablé-sur-Sarthe",,2,,,
OCESN-87481788-87471003,OCESN,"","Le Croisic - Rennes",,2,,,
OCE22,OCESN,"","Nantes - Saint-Nazaire - Le Croisic",,2,,,
OCE30,OCESN,"","Nantes - Redon",,2,,,
OCESN-87481002-87474098,OCESN,"","Nantes - Quimper",,2,,,
OCESN-87474007-87481002,OCESN,"","Brest - Nantes",,2,,,
OCESN-87481002-87476606,OCESN,"","Nantes - Vannes",,2,,,
OCESN-87474007-87471300,OCESN,"","Brest - Redon",,2,,,
OCESN-87481002-87481838,OCESN,"","Nantes - Savenay",,2,,,
OCESN-87481002-87487603,OCESN,"","Nantes - Saumur",,2,,,
OCE26,OCESN,"","Nantes-La Roche sur Yon - Les Sables",,2,,,
OCESN-87486019-87481002,OCESN,"","La Roche-sur-Yon - Nantes",,2,,,
OCESN-87486449-87481002,OCESN,"","Les Sables-d'Olonne - Nantes",,2,,,
OCE669677,OCESN,"","Nantes-Angers-Tours",,2,,,
OCESN-87486332-87486019,OCESN,"","Chantonnay - La Roche-sur-Yon",,2,,,
OCE33,OCESN,"","Thouars - La-Roche-sur-Yon",,2,,,
OCE27,OCESN,"","Nantes - Saint-Gilles-Croix-de-Vie - Pornic",,2,,,
OCESN-87481002-87486571,OCESN,"","Nantes - St-Gilles-Croix-de-Vie",,2,,,
OCESN-87486571-87481226,OCESN,"","St-Gilles-Croix-de-Vie - Ste-Pazanne",,2,,,
OCESN-87481002-87481283,OCESN,"","Nantes - Pornic",,2,,,
OCESN-87481283-87481226,OCESN,"","Pornic - Ste-Pazanne",,2,,,
OCE28,OCESN,"","Angers - Cholet",,2,,,
OCESN-87481192-87481002,OCESN,"","Ancenis - Nantes",,2,,,
OCE669661,OCESN,"","Nantes - Luçon - La Rochelle",,2,,,
OCE25,OCESN,"","Nantes - Cholet",,2,,,
OCESN-87484303-87481002,OCESN,"","Cholet - Nantes",,3,,,
OCESN-87481002-87543009,OCESN,"","Nantes - Orléans",,2,,,
OCE34,OCESN,"","Orléans - Tours - Nantes - Le Croisic",,2,,,
OCESN-87481788-87543009,OCESN,"","Le Croisic - Orléans",,2,,,
OCESN-87481002-87571240,OCESN,"","Nantes - St-Pierre-des-Corps",,2,,,
OCESN-87481002-87571000,OCESN,"","Nantes - Tours",,2,,,
OCESN-87571000-87545707,OCESN,"","Tours - Voves",,2,,,
OCESN-87484006-87571000,OCESN,"","Angers-St-Laud - Tours",,2,,,
OCESN-87481788-87571000,OCESN,"","Le Croisic - Tours",,2,,,
OCE749844,OCESN,"","Tours - Saumur",,2,,,
OCESN-87487603-87571000,OCESN,"","Saumur - Tours",,2,,,
OCESN-87487009-87571000,OCESN,"","Thouars - Tours",,2,,,
OCE99,OCESN,"","Bressuire - Thouars - Saumur - Tours",,2,,,
OCESN-87487249-87571000,OCESN,"","Bressuire - Tours",,2,,,
OCE98,OCESN,"","Thouars - Saumur - Angers",,2,,,
OCESN-87484006-87487009,OCESN,"","Angers-St-Laud - Thouars",,2,,,
OCESN-87574004-87571000,OCESN,"","Blois-Chambord - Tours",,2,,,
OCESN-87574004-87543009,OCESN,"","Blois-Chambord - Orléans",,2,,,
OCE122,OCESN,"","Tours Loches",,2,,,
OCESN-87571455-87571000,OCESN,"","Reignac - Tours",,2,,,
OCE705740,OCESN,"","PAZ - ORL",,2,,,
OCESN-87547000-87574558,OCESN,"","Paris-Austerlitz - Vendôme",,2,,,
OCE124,OCESN,"","Tours Vendôme Châteaudun (Voves - Chartres) Paris Austerlitz",,2,,,
OCESN-87545756-87547000,OCESN,"","Châteaudun - Paris-Austerlitz",,2,,,
OCESN-87545756-87545707,OCESN,"","Châteaudun - Voves",,2,,,
OCESN-87574475-87571000,OCESN,"","Bléré-la-Croix - Tours",,2,,,
OCESN-87574897-87571000,OCESN,"","St-Aignan-Noyers - Tours",,2,,,
OCESN-87576207-87571000,OCESN,"","Bourges - Tours",,2,,,
OCESN-87571000-87576009,OCESN,"","Tours - Vierzon",,2,,,
OCESN-87696005-87571000,OCESN,"","Nevers - Tours",,2,,,
OCESN-87713040-87571000,OCESN,"","Dijon-Ville - Tours",,2,,,
OCE8627,OCESN,"","Dijon - Tours",,2,,,
OCESN-87713040-87696005,OCESN,"","Dijon-Ville - Nevers",,2,,,
OCESN-87713040-87576009,OCESN,"","Dijon-Ville - Vierzon",,2,,,
OCESN-87576207-87713040,OCESN,"","Bourges - Dijon-Ville",,2,,,
OCESN-87487603-87487009,OCESN,"","Saumur - Thouars",,2,,,
OCE645595,OCESN,"","Commentry / Montluçon / Vierzon",,2,,,
OCESN-87641415-87641357,OCESN,"","Commentry - Vallon-en-Sully",,2,,,
OCESN-87641415-87576322,OCESN,"","Commentry - St-Amand-Montrond-Orval",,2,,,
OCESN-87576207-87641001,OCESN,"","Bourges - Montluçon-Ville",,2,,,
OCESN-87576207-87641415,OCESN,"","Bourges - Commentry",,2,,,
OCESN-87641415-87641001,OCESN,"","Commentry - Montluçon-Ville",,2,,,
OCESN-87641001-87641357,OCESN,"","Montluçon-Ville - Vallon-en-Sully",,3,,,
OCE705739,OCESN,"","Orléans - Nevers",,2,,,
OCESN-87576207-87543009,OCESN,"","Bourges - Orléans",,2,,,
OCE125,OCESN,"","Orleans-Vierzon-Chateauroux- Argenton-Limoges",,2,,,
OCESN-87543009-87576009,OCESN,"","Orléans - Vierzon",,2,,,
OCESN-87696005-87543009,OCESN,"","Nevers - Orléans",,2,,,
OCESN-87597120-87543009,OCESN,"","Argenton-sur-Creuse - Orléans",,2,,,
OCESN-87597120-87576009,OCESN,"","Argenton-sur-Creuse - Vierzon",,2,,,
OCESN-87597005-87543009,OCESN,"","Châteauroux - Orléans",,2,,,
OCESN-87592378-87543009,OCESN,"","La Souterraine - Orléans",,2,,,
OCESN-87592006-87543009,OCESN,"","Limoges-Bénédictins - Orléans",,2,,,
OCESN-87592378-87576009,OCESN,"","La Souterraine - Vierzon",,2,,,
OCESN-87592006-87576009,OCESN,"","Limoges-Bénédictins - Vierzon",,2,,,
OCESN-87597005-87592006,OCESN,"","Châteauroux - Limoges-Bénédictins",,2,,,
OCE68622,OCESN,"","Droué - Chartres - Courtalain",,2,,,
